"ID number","Date","Site","Plot","AM/PM","Quadrant","Field ID","Field sex","Lab ID","Lab sex","Caught on","Previously marked?","Collected?","Notes"
,"08/12/19","Waterfall",4,"AM",4,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",4,"AM",2,"Bombus bifarius","q",,,"Senecio bigelovii","N","N",
,"08/12/19","Waterfall",3,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",3,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
"MS5","08/12/19","Waterfall",6,"AM",2,"Colletes sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/12/19","Waterfall",6,"AM",4,"Bombus sylvicola","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",4,"Bombus appositus","q",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",4,"Bombus appositus","q",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",5,"AM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",5,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",5,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",1,"PM",2,"Bombus bifarius","w",,,"Erigeron speciosus","N","N",
,"08/12/19","Waterfall",1,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",1,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",1,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",1,"PM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",1,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",1,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS6","08/12/19","Waterfall",1,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/12/19","Waterfall",1,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",2,"PM",4,"Bombus balteatus","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",4,"PM",3,"Bombus balteatus","w",,,"Senecio bigelovii","N","N",
,"08/12/19","Waterfall",3,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"PM",3,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",6,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS7","08/12/19","Waterfall",6,"PM",3,"Halictus rubicundus","f",,,"Potentilla pulcherrima","N","Y",
,"08/12/19","Waterfall",6,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",5,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",5,"PM",3,"Bombus flavifrons","w",,,"Senecio bigelovii","N","N",
,"08/12/19","Waterfall",5,"PM",3,"Bombus frigidus","m",,,"Senecio bigelovii","N","N",
,"08/12/19","Waterfall",5,"PM",4,"Bombus bifarius","q",,,"Senecio bigelovii","N","N",
,"08/12/19","Waterfall",5,"PM",2,"Bombus frigidus","w",,,"Senecio bigelovii","N","N",
,"08/12/19","Waterfall",5,"PM",4,"Bombus bifarius","w",,,"Senecio bigelovii","N","N",
,"08/13/19","401 Trail",5,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"AF1","08/13/19","401 Trail",2,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","Y",
,"08/13/19","401 Trail",2,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",2,"PM",2,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",2,"PM",2,"Bombus balteatus","w",,,"Potentilla pulcherrima","N","N","hovering"
,"08/13/19","401 Trail",2,"PM",4,"Bombus flavifrons","m",,,"Potentilla pulcherrima","N","N",
"AF2","08/13/19","401 Trail",3,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/13/19","401 Trail",3,"PM",3,"Bombus appositus","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",3,"PM",4,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",3,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",3,"PM",4,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",3,"PM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",6,"AM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS1","08/13/19","401 Trail",1,"AM",2,"Colletes sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/13/19","401 Trail",1,"AM",2,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"AM",3,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/13/19","401 Trail",2,"AM",4,"Bombus flavifrons","m",,,"Helianthella quinquenervis","N","N",
,"08/13/19","401 Trail",2,"AM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/13/19","401 Trail",2,"AM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/13/19","401 Trail",3,"AM",1,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/13/19","401 Trail",3,"AM",3,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
"MS2","08/13/19","401 Trail",4,"AM",1,"Andrena sp.","f",,,"Heliomeris multiflora","N","Y",
,"08/13/19","401 Trail",4,"AM",1,"Bombus sylvicola","w",,,"Heliomeris multiflora","N","N",
,"08/13/19","401 Trail",4,"AM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS3","08/13/19","401 Trail",4,"AM",2,"Halictus sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/13/19","401 Trail",4,"AM",1,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
"MS4","08/13/19","401 Trail",4,"AM",3,"Megachile sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/13/19","401 Trail",4,"AM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",4,"AM",1,"Bombus flavifrons","m",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",6,"PM",1,"bombus sylvicola","w",,,"Erigeron elatior","N","N",
,"08/13/19","401 Trail",6,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",6,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS5","08/13/19","401 Trail",6,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/13/19","401 Trail",6,"PM",1,"Bombus frigidus","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",6,"PM",1,"Bombus sp.","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",6,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",6,"PM",3,"Bombus sp.","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",6,"PM",2,"Bombus occidentalis","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",2,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",2,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",1,"PM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/13/19","401 Trail",1,"PM",3,"Bombus bifarius","q",,,"Heliomeris multiflora","N","N",
,"08/13/19","401 Trail",4,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",4,"PM",1,"Megachile sp.","f",,,"Heliomeris multiflora","N","N",
,"08/13/19","401 Trail",4,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",4,"PM",3,"Bombus occidentalis","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",4,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",4,"PM",1,"Bombus mixtus","w",,,"Potentilla pulcherrima","N","N",
,"08/13/19","401 Trail",4,"PM",1,"Bombus frigidus","m",,,"Erigeron speciosus","N","N",
,"08/13/19","401 Trail",4,"PM",3,"Bombus appositus","w",,,"Potentilla pulcherrima","N","N",
"MS1","08/14/19","Waterfall",1,"AM",2,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","Y","hovering"
,"08/14/19","Waterfall",4,"AM",3,"Bombus flavifrons","w",,,"Mertensia ciliata","N","N",
,"08/14/19","Waterfall",4,"AM",4,"Lasioglossum sp.","m",,,"Heliomeris multiflora","N","N",
,"08/14/19","Waterfall",4,"AM",3,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/14/19","Waterfall",4,"AM",3,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
"MS2","08/14/19","Waterfall",3,"AM",4,"Lasioglossum sp.","f",,,"Potentilla pulcherrima","N","Y",
"MS3","08/14/19","Waterfall",3,"AM",4,"Andrena sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/14/19","Waterfall",6,"AM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS4","08/14/19","Waterfall",6,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/14/19","Waterfall",6,"AM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",5,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",5,"AM",1,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",5,"AM",1,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",2,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",6,"PM",2,"Bombus mixtus","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",6,"PM",4,"Andrena sp.","f",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",6,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",6,"PM",4,"bombus sylvicola","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",6,"PM",4,"Bombus occidentalis","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",6,"PM",4,"Bombus frigidus","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",5,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",5,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",5,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",5,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",5,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",5,"PM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",3,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",3,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",4,"PM",1,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/14/19","Waterfall",4,"PM",4,"Bombus frigidus","m",,,"Heliomeris multiflora","N","N",
,"08/14/19","Waterfall",4,"PM",1,"Bombus bifarius","w",,,"Erigeron speciosus","N","N",
"MS5","08/14/19","Waterfall",1,"PM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/14/19","Waterfall",1,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS6","08/14/19","Waterfall",1,"PM",3,"Sphecodes sp.","m",,,"Potentilla pulcherrima","N","Y",
,"08/14/19","Waterfall",1,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",1,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",1,"PM",4,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",1,"PM",2,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/14/19","Waterfall",2,"PM",4,"Bombus frigidus","w",,,"Potentilla pulcherrima","N","N",
,"08/15/19","401 Trail",3,"AM",4,"Bombus flavifrons","w",,,"Heliomeris multiflora","N","N",
,"08/15/19","401 Trail",3,"AM",4,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/15/19","401 Trail",3,"AM",4,"Bombus mixtus","w",,,"Heliomeris multiflora","N","N",
,"08/15/19","401 Trail",2,"AM",2,"Bombus flavifrons","m",,,"Frasera speciosa","N","N",
,"08/15/19","401 Trail",2,"AM",4,"Bombus frigidus","w",,,"Heliomeris multiflora","N","N",
,"08/15/19","401 Trail",2,"AM",2,"Bombus mixtus","w",,,"Potentilla pulcherrima","N","N",
"MS1","08/15/19","401 Trail",2,"AM",2,"Megachile sp.","f",,,"Heliomeris multiflora","N","Y",
,"08/15/19","401 Trail",2,"AM",3,"Bombus flavifrons","w",,,"Heliomeris multiflora","N","N",
,"08/15/19","401 Trail",2,"AM",2,"Bombus flavifrons","m",,,"Frasera speciosa","N","N",
,"08/15/19","401 Trail",6,"AM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/15/19","401 Trail",6,"AM",4,"Bombus nevadensis","q",,,"Delphinium barbeyi","N","N",
,"08/15/19","401 Trail",6,"AM",4,"Bombus nevadensis","q",,,"Delphinium barbeyi","N","N",
,"08/15/19","401 Trail",6,"AM",4,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/15/19","401 Trail",6,"AM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS2","08/15/19","401 Trail",6,"AM",1,"Halictus rubicundus","f",,,"Potentilla pulcherrima","N","Y",
"MS3","08/15/19","401 Trail",5,"AM",1,"Hylaeus sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/15/19","401 Trail",5,"AM",3,"Bombus occidentalis","w",,,"Heliomeris multiflora","N","N",
,"08/15/19","401 Trail",5,"AM",3,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
"MS4","08/15/19","401 Trail",5,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/15/19","401 Trail",5,"AM",3,"Bombus occidentalis","w",,,"Potentilla pulcherrima","N","N",
,"08/15/19","401 Trail",5,"AM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/15/19","401 Trail",1,"AM",2,"Bombus frigidus","w",,,"Potentilla pulcherrima","N","N",
"MS5","08/15/19","401 Trail",1,"AM",1,"Hylaeus basalis","f",,,"Potentilla pulcherrima","N","Y",
,"08/15/19","401 Trail",1,"AM",3,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/15/19","401 Trail",1,"AM",2,"Bombus occidentalis","q",,,"Heliomeris multiflora","N","N",
,"08/15/19","401 Trail",1,"AM",4,"Bombus frigidus","m",,,"Erigeron speciosus","N","N",
,"08/15/19","401 Trail",4,"AM",2,"Bombus flavifrons","m",,,"Potentilla pulcherrima","N","N",
,"08/15/19","401 Trail",4,"AM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS6","08/15/19","401 Trail",4,"AM",1,"Hylaeus sp.","m",,,"Potentilla pulcherrima","N","Y",
,"08/16/19","Waterfall",1,"AM",1,"Bombus flavifrons","m",,,"Senecio bigelovii","N","N",
,"08/16/19","Waterfall",1,"AM",4,"Bombus bifarius","q",,,"Senecio bigelovii","N","N",
"MS1","08/16/19","Waterfall",1,"AM",1,"Lasioglossum sp.","m",,,"Erigeron elatior","N","Y",
,"08/16/19","Waterfall",1,"AM",1,"Bombus flavifrons","m",,,"Senecio bigelovii","N","N",
,"08/16/19","Waterfall",5,"AM",4,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/16/19","Waterfall",5,"AM",1,"Bombus bifarius","w",,,"Erigeron elatior","N","N",
"MS2","08/16/19","Waterfall",4,"AM",3,"Andrena sp.","m",,,"Potentilla pulcherrima","N","Y",
"MS3","08/16/19","Waterfall",2,"AM",3,"Dufourea harveyi","f",,,"Potentilla pulcherrima","N","Y",
,"08/16/19","Waterfall",2,"AM",3,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","N",
"MS4","08/16/19","Waterfall",2,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/16/19","Waterfall",2,"AM",3,"Bombus frigidus","w",,,"Potentilla pulcherrima","N","N",
,"08/16/19","Waterfall",2,"AM",3,"Bombus appositus","q",,,"Vicia americana","N","N",
,"08/16/19","Waterfall",2,"AM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/16/19","Waterfall",6,"AM",3,"Bombus frigidus","q",,,"Potentilla pulcherrima","N","N",
"MS5","08/16/19","Waterfall",6,"AM",3,"Lasioglossum sp.","f",,,"Potentilla pulcherrima","N","Y",
"MS6","08/16/19","Waterfall",6,"AM",3,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","Y",
,"08/16/19","Waterfall",3,"AM",1,"Bombus flavifrons","m",,,"Senecio bigelovii","N","N",
,"08/16/19","Waterfall",3,"AM",1,"Bombus bifarius","m",,,"Senecio bigelovii","N","N",
,"08/16/19","Waterfall",3,"AM",3,"Panurginus cressoniellus","f",,,"Dasiphora fruticosa","N","N",
"MS1","08/19/19","401 Trail",1,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
"MS2","08/19/19","401 Trail",1,"AM",2,"Colletes sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/19/19","401 Trail",2,"AM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",2,"AM",4,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",2,"AM",2,"Bombus frigidus","w",,,"Senecio bigelovii","N","N",
,"08/19/19","401 Trail",2,"AM",2,"Bombus sp.","w",,,"Heliomeris multiflora","N","N","very old"
,"08/19/19","401 Trail",2,"AM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",5,"AM",3,"Bombus flavifrons","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",5,"AM",4,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",5,"AM",4,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",5,"AM",3,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
"MS3","08/19/19","401 Trail",6,"AM",2,"Andrena sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/19/19","401 Trail",6,"AM",3,"Bombus sylvicola","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",6,"AM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",6,"AM",3,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",6,"AM",3,"Bombus occidentalis","q",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",3,"AM",3,"Bombus sylvicola","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",3,"AM",4,"Bombus flavifrons","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",3,"AM",3,"Bombus frigidus","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",4,"AM",4,"Bombus sylvicola","m",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",4,"AM",4,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",4,"AM",1,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
"MS4","08/19/19","401 Trail",4,"AM",2,"Lasioglossum sp.","f",,,"in flight","N","Y",
,"08/19/19","401 Trail",4,"AM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",4,"AM",4,"Bombus bifarius","m",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",4,"AM",4,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",4,"PM",1,"Bombus frigidus","w",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",4,"PM",2,"Bombus frigidus","m",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",4,"PM",4,"Bombus occidentalis","q",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",4,"PM",3,"Bombus flavifrons","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",4,"PM",4,"Bombus frigidus","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",3,"PM",4,"Bombus flavifrons","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",3,"PM",2,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",3,"PM",2,"Bombus insularis","m",,,"Heliomeris multiflora","N","N",
"MS5","08/19/19","401 Trail",3,"PM",1,"Halictus rubicundus","m",,,"Potentilla pulcherrima","N","Y",
,"08/19/19","401 Trail",3,"PM",3,"Bombus flavifrons","m",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",6,"PM",1,"Bombus sylvicola","w",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",6,"PM",3,"Bombus frigidus","m",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",6,"PM",4,"Bombus occidentalis","m",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",6,"PM",1,"Bombus frigidus","m",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",6,"PM",3,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",6,"PM",3,"Bombus bifarius","m",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",5,"PM",1,"Bombus flavifrons","m",,,"Senecio bigelovii","N","N",
,"08/19/19","401 Trail",5,"PM",1,"Bombus flavifrons","m",,,"Senecio bigelovii","N","N",
,"08/19/19","401 Trail",5,"PM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",5,"PM",4,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",5,"PM",4,"Bombus bifarius","w",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",5,"PM",1,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",2,"PM",1,"Bombus insularis","m",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",2,"PM",4,"Bombus mixtus","w",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",2,"PM",1,"Bombus flavifrons","m",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",2,"PM",2,"Bombus flavifrons","m",,,"Heliomeris multiflora","N","N",
,"08/19/19","401 Trail",2,"PM",4,"Bombus bifarius","m",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",2,"PM",2,"Bombus flavifrons","m",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",1,"PM",4,"Bombus flavifrons","m",,,"Senecio bigelovii","N","N",
,"08/19/19","401 Trail",1,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",1,"PM",4,"Bombus mixtus","q",,,"Potentilla pulcherrima","N","N",
,"08/19/19","401 Trail",1,"PM",4,"Bombus sylvicola","w",,,"Erigeron elatior","N","N",
,"08/20/19","Waterfall",2,"AM",3,"Bombus frigidus","m",,,"Agoseris glauca","N","N",
,"08/20/19","Waterfall",2,"AM",1,"Bombus flavifrons","q",,,"Delphinium barbeyi","N","N",
,"08/20/19","Waterfall",2,"AM",4,"Bombus flavifrons","m",,,"Agoseris glauca","N","N",
"MS1","08/20/19","Waterfall",3,"AM",3,"Halictus sp.","m",,,"ground","N","Y",
"MS2","08/20/19","Waterfall",6,"AM",3,"Hylaeus sp.","f",,,"Potentilla pulcherrima","N","Y",
"MS3","08/20/19","Waterfall",6,"AM",3,"Andrena sp.","f",,,"Potentilla pulcherrima","N","Y",
"MS4","08/20/19","Waterfall",6,"AM",1,"Panurginus cressoniellus","m",,,"Potentilla pulcherrima","N","Y",
"MS5","08/20/19","Waterfall",6,"AM",3,"Sphecodes sp.","m",,,"Potentilla pulcherrima","N","Y",
"MS6","08/20/19","Waterfall",6,"AM",1,"Colletes sp.","m",,,"Potentilla pulcherrima","N","Y",
,"08/20/19","Waterfall",5,"AM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/20/19","Waterfall",5,"AM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
