"ID.number","Date","Site","Plot","AM.PM","Quadrant","Field.ID","Field.sex","Lab.ID","Lab.sex","Caught.on","Previously.marked.","Collected.","Notes","collector","unique_id","year"
"",2021-06-13,"401 Trail",5,"AM",3,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-13,"401 Trail",5,"AM",1,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-13,"401 Trail",3,"PM",3,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-13,"401 Trail",6,"PM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-13,"401 Trail",6,"PM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-14,"Waterfall",5,"AM",4,"Halictus rubicundus","F",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-14,"Waterfall",5,"AM",2,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-14,"Waterfall",2,"AM",2,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"RS3",2021-06-14,"Waterfall",2,"AM",3,"Andrena sp.","F",NA,NA,"nest searching","N","Y","","","2019_325",2021
"RS4",2021-06-14,"Waterfall",2,"AM",3,"Osmia sp.","F",NA,NA,"Delphinium nuttaliana","N","Y","","","2019_326",2021
"",2021-06-14,"Waterfall",2,"AM",1,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-14,"Waterfall",2,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-14,"Waterfall",2,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-14,"Waterfall",2,"AM",1,"Osmia sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-14,"Waterfall",4,"AM",2,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-14,"Waterfall",4,"AM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-14,"Waterfall",6,"AM",2,"Halictus sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-14,"Waterfall",3,"PM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-14,"Waterfall",5,"PM",1,"Osmia sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-14,"Waterfall",5,"PM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-14,"Waterfall",6,"PM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-15,"401 Trail",6,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-15,"401 Trail",3,"AM",1,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-15,"401 Trail",3,"AM",4,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-15,"401 Trail",6,"AM",2,"Bombus bifarius","Q",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-15,"401 Trail",5,"AM",2,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",5,"AM",2,"Halictus sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",1,"AM",4,"Lasioglossum sp.","F",NA,NA,"in flight","N","N","","","",2021
"",2021-06-15,"401 Trail",4,"AM",4,"Halictus sp. ","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",4,"AM",4,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",2,"AM",2,"Halictus sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",2,"AM",3,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",5,"PM",2,"Andrena sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",5,"PM",2,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",5,"PM",1,"Halictus sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",6,"PM",4,"Halictus sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",6,"PM",1,"Bombus flavifrons","Q",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-15,"401 Trail",6,"PM",3,"Bombus bifarius","Q",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-15,"401 Trail",6,"PM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-15,"401 Trail",3,"PM",1,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-15,"401 Trail",3,"PM",1,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-15,"401 Trail",3,"PM",1,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-15,"401 Trail",2,"PM",4,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",4,"PM",4,"Halictus sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",4,"PM",4,"Andrena sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-15,"401 Trail",1,"PM",4,"Osmia sp.","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-15,"401 Trail",1,"PM",4,"Halictus sp.","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-15,"401 Trail",1,"PM",4,"Osmia sp.","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-15,"401 Trail",1,"PM",4,"Osmia sp.","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-16,"Waterfall",4,"AM",4,"Lasioglossum sp.","F",NA,NA,"Pseudomycopteris montanum","N","N","","","",2021
"",2021-06-16,"Waterfall",4,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-16,"Waterfall",1,"AM",2,"Osmia sp.","F",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-16,"Waterfall",3,"AM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-16,"Waterfall",3,"AM",2,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-16,"Waterfall",5,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-16,"Waterfall",5,"AM",3,"Halictus rubicundus","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-16,"Waterfall",6,"AM",3,"Andrena sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-16,"Waterfall",6,"AM",4,"Osmia sp.","F",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-16,"Waterfall",6,"AM",2,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-16,"Waterfall",1,"PM",4,"Andrena sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-16,"Waterfall",3,"PM",4,"Bombus appositus","Q",NA,NA,"in flight","N","N","","","",2021
"",2021-06-16,"Waterfall",5,"PM",2,"Osmia sp.","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-17,"401 Trail",1,"AM",1,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-17,"401 Trail",1,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-17,"401 Trail",5,"AM",3,"Halictus rubicundus","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-17,"401 Trail",5,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-17,"401 Trail",6,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-17,"401 Trail",6,"AM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-17,"401 Trail",1,"PM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-17,"401 Trail",6,"PM",1,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-17,"401 Trail",6,"PM",4,"Osmia sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-17,"401 Trail",5,"PM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-17,"401 Trail",5,"PM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-17,"401 Trail",5,"PM",1,"Andrena sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-18,"Waterfall",5,"AM",4,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-18,"Waterfall",2,"AM",1,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",2,"AM",4,"Bombus flavifrons","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",2,"AM",2,"Osmia sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-18,"Waterfall",2,"AM",2,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-18,"Waterfall",2,"AM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",3,"AM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",3,"AM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",3,"AM",3,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",3,"AM",4,"Bombus flavifrons","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",3,"AM",3,"Bombus appositus","F",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",3,"AM",4,"Osmia sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-18,"Waterfall",1,"AM",4,"Andrena sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-18,"Waterfall",1,"AM",4,"Andrena sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-18,"Waterfall",1,"AM",4,"Andrena sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-18,"Waterfall",4,"AM",1,"Bombus occidentalis","Q",NA,NA,"in flight","N","N","","","",2021
"",2021-06-18,"Waterfall",5,"PM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-18,"Waterfall",1,"PM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",1,"PM",4,"Osmia sp.","F",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-18,"Waterfall",4,"PM",3,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",4,"PM",3,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-18,"Waterfall",4,"PM",3,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-19,"401 Trail",5,"AM",1,"Bombus bifarius","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-19,"401 Trail",3,"AM",1,"Andrena sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-19,"401 Trail",6,"AM",1,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-19,"401 Trail",3,"PM",3,"Osmia sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-19,"401 Trail",5,"PM",2,"Bombus appositus","Q",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-19,"401 Trail",5,"PM",2,"Andrena sp.","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-20,"Waterfall",1,"AM",3,"Panurginus sp. ","M",NA,NA,"in flight","N","N","","","",2021
"",2021-06-20,"Waterfall",1,"AM",4,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-20,"Waterfall",6,"AM",3,"Andrena sp.","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-20,"Waterfall",6,"AM",2,"Osmia sp.","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-20,"Waterfall",6,"AM",2,"Osmia sp.","M",NA,NA,"ground","N","N","","","",2021
"",2021-06-20,"Waterfall",3,"AM",3,"Lasioglossum sp.","F",NA,NA,"Dasiphora f. ","N","N","","","",2021
"",2021-06-20,"Waterfall",3,"AM",3,"Bombus flavifrons","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-20,"Waterfall",5,"AM",3,"Andrena sp.","F",NA,NA,"Pseudomycopteris montanum","N","N","","","",2021
"",2021-06-20,"Waterfall",5,"AM",3,"Bombus appositus","W",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-20,"Waterfall",5,"AM",3,"Panurginus sp. ","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-20,"Waterfall",5,"AM",2,"Osmia sp.","M",NA,NA,"in flight","N","N","","","",2021
"",2021-06-20,"Waterfall",1,"PM",4,"Andrena sp.","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-20,"Waterfall",1,"PM",4,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-20,"Waterfall",3,"PM",3,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-20,"Waterfall",3,"PM",1,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-20,"Waterfall",3,"PM",4,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-20,"Waterfall",3,"PM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-21,"401 Trail",5,"AM",1,"Andrena sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-21,"401 Trail",4,"AM",2,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-21,"401 Trail",3,"AM",2,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-21,"401 Trail",6,"AM",1,"Sphecodes sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-21,"401 Trail",6,"AM",1,"Andrena sp.","M",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-21,"401 Trail",2,"PM",1,"Osmia sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-21,"401 Trail",2,"PM",4,"Panurginus sp. ","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-21,"401 Trail",6,"PM",2,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-21,"401 Trail",6,"PM",1,"Nomada sp.","?",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"MS1",2021-06-21,"401 Trail",6,"PM",1,"Halictus rubicundus ","F",NA,NA,"Taraxacum officinale ","N","Y","","M. Stemkovski","2019_327",2021
"",2021-06-21,"401 Trail",4,"PM",2,"Halictus rubicundus ","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-21,"401 Trail",5,"PM",3,"Osmia sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-21,"401 Trail",5,"PM",2,"Bombus appositus","Q",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-21,"401 Trail",5,"PM",2,"Osmia sp.","F",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-21,"401 Trail",5,"PM",4,"Bombus sp.","W",NA,NA,"","N","N","","","",2021
"",2021-06-21,"401 Trail",5,"PM",1,"Osmia sp.","F",NA,NA,"","N","N","I think Osmia bucephala ","","",2021
"",2021-06-22,"Waterfall",4,"AM",4,"Bombus flavifrons","W",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-22,"Waterfall",4,"AM",4,"Osmia sp.","F",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-22,"Waterfall",4,"AM",4,"Osmia sp.","F",NA,NA,"Potentilla pulchirima","N","Y","","","2019_328",2021
"",2021-06-22,"Waterfall",4,"AM",4,"Andrena sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-22,"Waterfall",5,"AM",4,"Andrena sp.","F",NA,NA,"Adenolinum lewisii","N","Y","","","2019_329",2021
"",2021-06-22,"Waterfall",1,"PM",1,"Panurginus sp. ","M",NA,NA,"Pseudomycopteris montanum","N","N","","","",2021
"",2021-06-22,"Waterfall",1,"PM",4,"Panurginus sp. ","M",NA,NA,"Pseudomycopteris montanum","N","N","","","",2021
"",2021-06-22,"Waterfall",1,"PM",4,"Bombus flavifrons","Q",NA,NA,"in flight","N","N","","","",2021
"",2021-06-22,"Waterfall",4,"PM",3,"Bombus bifarius","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-22,"Waterfall",4,"PM",4,"","",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-22,"Waterfall",2,"PM",4,"Andrena sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-22,"Waterfall",6,"PM",1,"","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-23,"401 Trail",4,"AM",4,"Bombus appositus","Q",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-23,"401 Trail",5,"AM",4,"Bombus flavifrons","Q",NA,NA,"Vicia americana","N","N","","","",2021
"",2021-06-23,"401 Trail",5,"AM",3,"Panurginus sp. ","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-23,"401 Trail",5,"AM",3,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-23,"401 Trail",1,"AM",4,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-23,"401 Trail",1,"AM",2,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-23,"401 Trail",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-23,"401 Trail",1,"PM",2,"Bombus insularis","Q",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-23,"401 Trail",1,"PM",1,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-23,"401 Trail",1,"PM",3,"Lasioglossum sp.","F",NA,NA,"Pseudomycopteris montanum","N","N","","","",2021
"",2021-06-23,"401 Trail",1,"PM",4,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-23,"401 Trail",6,"PM",3,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-23,"401 Trail",4,"PM",1,"Panurginus sp. ","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-23,"401 Trail",4,"PM",3,"Osmia sp.","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-23,"401 Trail",3,"PM",3,"Bombus bifarius","Q",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-23,"401 Trail",3,"PM",2,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-24,"Waterfall",4,"AM",1,"Osmia sp.","F",NA,NA,"Pentaphylloides floribundum ","N","N","","","",2021
"",2021-06-24,"Waterfall",2,"AM",3,"Andrena sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-24,"Waterfall",2,"AM",2,"Panurginus sp. ","M",NA,NA,"Pentaphylloides floribundum ","N","N","","","",2021
"",2021-06-24,"Waterfall",2,"AM",4,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-24,"Waterfall",2,"AM",2,"Osmia sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-24,"Waterfall",5,"AM",2,"Andrena sp.","F",NA,NA,"Adenolinum lewisii","N","N","","","",2021
"",2021-06-25,"401 Trail",6,"AM",1,"Bombus frigidus","W",NA,NA,"Pseudomycopteris montanum","N","N","","","",2021
"",2021-06-25,"401 Trail",2,"AM",4,"Bombus rufocinctus","W",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-25,"401 Trail",4,"PM",1,"Bombus frigidus","W",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-25,"401 Trail",3,"PM",1,"Halictus sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-25,"401 Trail",3,"PM",1,"Bombus appositus","Q",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-25,"401 Trail",5,"PM",4,"Bombus appositus","Q",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"MS1",2021-06-28,"401 Trail",1,"AM",1,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","Y","","M. Stemkovski","2019_330",2021
"",2021-06-28,"401 Trail",1,"AM",2,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-28,"401 Trail",1,"AM",2,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-28,"401 Trail",1,"AM",2,"Bombus appositus","Q",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-28,"401 Trail",1,"AM",2,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-28,"401 Trail",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-28,"401 Trail",6,"AM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"AM",4,"Bombus frigidus","W",NA,NA,"Potentilla pulchirima","Y-orange","N","","","",2021
"",2021-06-28,"401 Trail",4,"AM",1,"Bombus bifarius","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"AM",1,"Bombus frigidus","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"AM",1,"Bombus flavifrons","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",1,"PM",1,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-28,"401 Trail",1,"PM",2,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-28,"401 Trail",1,"PM",3,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-28,"401 Trail",1,"PM",1,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-28,"401 Trail",1,"PM",4,"Panurginus sp. ","M",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"PM",1,"Bombus bifarius","Q",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"PM",1,"Bombus appositus","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"PM",1,"Bombus appositus","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"PM",1,"Bombus bifarius","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"PM",1,"Bombus frigidus","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"PM",1,"Bombus frigidus","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"PM",1,"Bombus frigidus","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"401 Trail",4,"PM",1,"Bombus flavifrons","W",NA,NA,"Frasera speciosa","N","N","","","",2021
"",2021-06-28,"Waterfall",4,"AM",2,"Bombus occidentalis","F",NA,NA,"Lathyrus leucanthus","N","N","","","",2021
"",2021-06-28,"Waterfall",5,"AM",3,"Lasioglossum sp.","F",NA,NA,"Pentaphylloides floribundum ","N","N","","","",2021
"RS1",2021-06-28,"Waterfall",1,"AM",4,"","",NA,NA,"ground","N","Y","","","2019_331",2021
